,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
5428,1982,3930920,39,609,51,0.0,#,8.3,#,8.4,1.0,2.0,#,7.6,#,8.8,0.0,2.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.0,#,1.7,0.0,2.0,#,1.0,#,1.7,0.0,2.0,#,1.4,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,3960951,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,1982,3930930,39,609,52,0.0,#,8.3,#,8.5,1.0,2.0,#,7.0,#,9.3,1.0,2.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.0,#,2.0,0.0,2.0,#,1.0,#,2.0,0.0,2.0,#,1.5,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3960952,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,1982,3930940,39,609,53,0.0,#,8.3,#,8.4,1.0,2.0,#,7.4,#,8.4,1.0,2.0,#,7.9,,,,,,,,,,,,,,,,,,,#,1.0,#,1.5,0.0,2.0,#,1.0,#,1.5,0.0,2.0,#,1.3,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,3960953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,1982,3930950,39,609,54,0.0,#,8.3,#,8.3,0.0,2.0,#,7.5,#,7.6,0.0,2.0,#,7.6,,,,,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,2.0,<,0.5,#,1.2,0.0,2.0,#,0.9,#,0.9,#,1.2,,,,,,,,,#,240.0,#,240.0,0.0,1.0,#,240.0,,,,,,,,,3960954,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,1982,3931020,39,610,1,0.0,#,8.2,#,8.6,3.0,6.0,#,6.9,#,9.1,3.0,6.0,#,7.7,,,,,,,,,,,,,,,,,,,#,0.9,#,2.2,1.0,6.0,#,0.9,#,2.2,1.0,6.0,#,1.3,#,1.1,#,1.4,,,,,,,,,#,0.0,#,0.0,0.0,6.0,#,0.0,N,0.5,N,0.5,0.0,4.0,N,0.5,3961001,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,1982,3931030,39,610,51,0.0,#,8.1,#,8.5,1.0,2.0,#,7.0,#,9.2,1.0,2.0,#,8.1,,,,,,,,,,,,,,,,,,,#,0.8,#,2.8,1.0,2.0,#,0.8,#,2.8,1.0,2.0,#,1.8,#,1.8,#,2.8,,,,,,,,,,,,,,,,,N,0.5,N,0.5,0.0,2.0,N,0.5,3961051,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,1982,3931040,39,610,52,0.0,#,8.1,#,8.6,4.0,6.0,#,7.5,#,8.9,0.0,6.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.6,#,1.4,0.0,6.0,#,0.8,#,1.4,0.0,4.0,#,1.1,#,1.1,#,1.3,,,,,,,,,#,0.0,#,1400.0,1.0,6.0,#,330.0,N,0.5,N,0.5,0.0,3.0,N,0.5,3961052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,1982,3931050,39,610,53,0.0,#,8.4,#,8.6,6.0,6.0,#,7.3,#,9.1,2.0,6.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,6.0,#,0.8,#,1.9,0.0,4.0,#,1.2,#,1.0,#,1.1,,,,,,,,,#,0.0,#,1300.0,1.0,6.0,#,360.0,N,0.5,N,0.5,0.0,3.0,N,0.5,3961053,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,1982,3931060,39,610,54,0.0,#,8.3,#,8.6,4.0,6.0,#,7.3,#,9.0,2.0,6.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.6,#,2.0,0.0,6.0,#,0.6,#,1.6,0.0,4.0,#,1.0,#,0.9,#,1.0,,,,,,,,,#,0.0,#,2300.0,1.0,6.0,#,650.0,N,0.5,N,0.5,0.0,3.0,N,0.5,3961054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,1982,3931070,39,610,55,0.0,#,8.3,#,8.6,1.0,2.0,#,7.1,#,9.3,1.0,2.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.5,#,1.1,0.0,2.0,#,0.5,#,1.1,0.0,2.0,#,0.8,#,0.8,#,1.1,,,,,,,,,,,,,,,,,N,0.5,N,0.5,0.0,2.0,N,0.5,3961055,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,1982,3931080,39,610,56,0.0,#,8.1,#,8.4,1.0,2.0,#,6.9,#,7.7,1.0,2.0,#,7.3,,,,,,,,,,,,,,,,,,,#,0.5,#,2.1,1.0,2.0,#,0.5,#,2.1,1.0,2.0,#,1.3,#,1.3,#,2.1,,,,,,,,,,,,,,,,,N,0.5,N,0.5,0.0,2.0,N,0.5,3961056,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,1982,3931090,39,610,57,0.0,#,8.2,#,8.3,0.0,2.0,#,7.0,#,8.8,1.0,2.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.7,#,3.2,1.0,2.0,#,0.7,#,3.2,1.0,2.0,#,2.0,#,2.0,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,3961057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,1982,3931100,39,610,58,0.0,#,8.2,#,8.3,0.0,2.0,#,7.0,#,8.0,1.0,2.0,#,7.5,,,,,,,,,,,,,,,,,,,#,1.1,#,2.4,1.0,2.0,#,1.1,#,2.4,1.0,2.0,#,1.8,#,1.8,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,3961058,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,1982,3931110,39,610,59,0.0,#,8.2,#,8.4,1.0,2.0,#,7.0,#,8.9,1.0,2.0,#,8.0,,,,,,,,,,,,,,,,,,,#,1.1,#,3.4,1.0,2.0,#,1.1,#,3.4,1.0,2.0,#,2.3,#,2.3,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,3961059,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,1982,4010010,40,2,1,0.0,#,6.8,#,9.9,2.0,24.0,#,6.4,#,14.0,2.0,24.0,#,9.0,#,2.4,#,10.0,24.0,24.0,#,2.6,#,10.0,12.0,12.0,#,4.5,#,3.9,#,4.4,,,,,,,,,,,,,,,,,,,#,4.0,#,55.0,5.0,24.0,#,18.0,#,1300.0,#,1700000.0,24.0,24.0,#,120000.0,,,,,,,,,4000201,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,1982,4010030,40,2,55,0.0,#,6.3,#,7.6,2.0,12.0,#,5.8,#,10.0,3.0,12.0,#,8.5,#,1.0,#,4.8,7.0,12.0,#,1.0,#,4.8,7.0,12.0,#,2.2,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,<,1.0,#,86.0,6.0,12.0,#,27.0,,,,,,,,,,,,,,,,,4000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,1982,4010040,40,2,57,0.0,#,7.0,#,8.9,1.0,24.0,#,8.1,#,13.0,0.0,24.0,#,9.8,#,0.7,#,3.3,10.0,24.0,#,1.2,#,2.9,7.0,12.0,#,1.9,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,#,2.0,#,63.0,3.0,24.0,#,13.0,#,4500.0,#,1600000.0,24.0,24.0,#,130000.0,,,,,,,,,4000257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,1982,4010060,40,3,1,0.0,#,6.7,#,8.9,1.0,24.0,#,2.5,#,15.0,8.0,24.0,#,6.6,#,0.8,#,19.0,16.0,24.0,#,2.9,#,14.0,8.0,12.0,#,7.8,#,6.9,#,11.0,,,,,,,,,,,,,,,,,,,#,4.0,#,47.0,0.0,24.0,#,16.0,#,7800.0,#,1600000.0,,24.0,#,220000.0,,,,,,,,,4000301,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,1982,4010080,40,4,1,0.0,#,6.9,#,8.7,1.0,24.0,#,4.7,#,12.0,0.0,24.0,#,7.4,#,2.2,#,9.6,1.0,24.0,#,3.1,#,6.7,0.0,12.0,#,4.8,#,4.9,#,5.4,,,,,,,,,,,,,,,,,,,#,4.0,#,25.0,0.0,24.0,#,11.0,#,1800.0,#,1600000.0,,24.0,#,200000.0,,,,,,,,,4000401,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,1982,4010090,40,4,51,0.0,#,7.2,#,7.5,0.0,4.0,#,3.9,#,7.1,0.0,4.0,#,4.8,#,6.6,#,16.0,3.0,4.0,#,6.6,#,16.0,3.0,4.0,#,11.0,#,9.9,#,11.0,,,,,,,,,,,,,,,,,,,#,11.0,#,25.0,0.0,4.0,#,16.0,#,78000.0,#,920000.0,,4.0,#,300000.0,,,,,,,,,4000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,1982,4010100,40,4,53,0.0,#,7.1,#,8.6,1.0,4.0,#,4.3,#,12.0,0.0,4.0,#,6.6,#,5.3,#,14.0,1.0,4.0,#,5.3,#,14.0,1.0,4.0,#,8.3,#,6.9,#,7.2,,,,,,,,,,,,,,,,,,,#,11.0,#,25.0,0.0,4.0,#,17.0,#,2000.0,#,350000.0,,4.0,#,140000.0,,,,,,,,,4000453,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,,,,,,,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,1982,4010110,40,4,54,0.0,#,7.3,#,7.3,0.0,4.0,#,0.5,#,4.5,3.0,4.0,#,2.0,#,29.0,#,53.0,4.0,4.0,#,29.0,#,53.0,4.0,4.0,#,36.0,#,32.0,#,34.0,,,,,,,,,,,,,,,,,,,#,15.0,#,82.0,0.0,4.0,#,35.0,#,46000.0,#,920000.0,,4.0,#,480000.0,,,,,,,,,4000454,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,1982,4010120,40,5,1,0.0,#,7.2,#,9.4,3.0,24.0,#,5.6,#,19.0,0.0,24.0,#,8.8,#,2.6,#,13.0,23.0,24.0,#,3.3,#,10.0,12.0,12.0,#,7.1,#,7.1,#,9.4,,,,,,,,,,,,,,,,,,,#,6.0,#,64.0,7.0,24.0,#,22.0,#,1800.0,#,1600000.0,19.0,24.0,#,100000.0,,,,,,,,,4000501,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,1982,4010140,40,5,53,0.0,#,7.1,#,7.9,0.0,24.0,#,2.3,#,9.9,3.0,24.0,#,7.0,#,2.1,#,17.0,23.0,24.0,#,2.9,#,16.0,11.0,12.0,#,8.6,#,8.7,#,9.1,,,,,,,,,,,,,,,,,,,#,3.0,#,390.0,1.0,24.0,#,30.0,#,14000.0,#,350000.0,24.0,24.0,#,89000.0,,,,,,,,,4000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,1982,4010150,40,5,54,0.0,#,6.6,#,7.5,0.0,12.0,#,6.3,#,9.1,0.0,12.0,#,7.8,#,2.5,#,12.0,10.0,12.0,#,2.5,#,12.0,10.0,12.0,#,6.7,#,6.4,#,7.6,,,,,,,,,,,,,,,,,,,#,4.0,#,19.0,0.0,12.0,#,11.0,,,,,,,,,,,,,,,,,4000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
