,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
6136,1978,4510964.0,45,53,54.0,0.0,#,7.1,#,7.4,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505354,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,4.0,<,0.02,<,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,1978,4510974.0,45,53,55.0,0.0,#,7.3,#,7.4,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505355,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,4.0,<,0.02,<,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,1978,4510984.0,45,53,56.0,0.0,#,7.3,#,7.6,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505356,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,4.0,#,0.02,#,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,1978,4510994.0,45,53,57.0,0.0,#,7.3,#,7.6,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505357,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,4.0,#,0.03,#,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,1978,4511004.0,45,54,1.0,0.0,#,6.9,#,7.3,0.0,12.0,#,6.9,#,10.0,1.0,12.0,#,9.1,<,0.5,#,1.3,0.0,12.0,<,0.5,#,1.3,0.0,12.0,#,1.0,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,1,#,1.0,0.0,11.0,#,1.0,#,3.6,#,4900.0,2.0,12.0,#,690.0,,,,,,,,,4505401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,1978,4511014.0,45,54,51.0,0.0,#,7.1,#,7.2,0.0,4.0,#,8.0,#,11.0,0.0,4.0,#,9.8,#,0.6,#,3.6,1.0,4.0,#,0.6,#,3.6,1.0,4.0,#,1.6,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,0,#,2.0,0.0,4.0,#,0.0,#,93.0,#,1500.0,3.0,4.0,#,990.0,,,,,,,,,4505451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,1978,4511024.0,45,54,52.0,0.0,#,7.0,#,7.3,0.0,4.0,#,8.8,#,10.0,0.0,4.0,#,9.5,#,1.1,#,1.7,0.0,4.0,#,1.1,#,1.7,0.0,4.0,#,1.2,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,<,1,<,1.0,0.0,4.0,#,1.0,#,790.0,#,2600.0,2.0,4.0,#,1600.0,,,,,,,,,4505452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,1978,4511034.0,45,55,1.0,0.0,#,7.1,#,8.3,0.0,12.0,#,7.9,#,11.0,0.0,12.0,#,9.5,<,0.5,#,1.6,0.0,12.0,<,0.5,#,1.6,0.0,12.0,#,1.0,#,0.9,#,1.4,,,,,,,,,,,,,,,,,,,#,1,#,9.0,0.0,12.0,#,3.0,#,110.0,#,3500.0,3.0,12.0,#,790.0,,,,,,,,,4505501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,1978,4511044.0,45,55,52.0,0.0,#,7.3,#,7.6,0.0,4.0,#,8.0,#,12.0,0.0,4.0,#,10.0,<,0.5,#,2.0,0.0,4.0,<,0.5,#,2.0,0.0,4.0,#,1.0,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,#,1,#,6.0,0.0,4.0,#,3.0,#,1300.0,#,3500.0,4.0,4.0,#,1900.0,,,,,,,,,4505552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,1978,4511054.0,45,56,1.0,0.0,#,6.9,#,7.5,0.0,6.0,#,5.3,#,10.0,3.0,6.0,#,7.8,#,1.1,#,3.9,2.0,6.0,#,1.1,#,3.9,2.0,6.0,#,1.8,#,1.4,#,2.2,,,,,,,,,,,,,,,,,,,#,3,#,16.0,0.0,6.0,#,9.0,#,7900.0,#,79000.0,6.0,6.0,#,24000.0,,,,,,,,,4505601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,1978,4511074.0,45,56,52.0,0.0,#,7.4,#,8.1,0.0,3.0,#,4.7,#,7.1,3.0,3.0,#,6.0,#,1.3,#,3.5,2.0,3.0,#,1.3,#,3.5,2.0,3.0,#,2.5,#,2.9,#,3.5,,,,,,,,,,,,,,,,,,,#,6,#,10.0,0.0,2.0,#,8.0,#,31000.0,#,130000.0,3.0,3.0,#,80000.0,,,,,,,,,4505652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,1978,4511084.0,45,57,1.0,0.0,#,7.2,#,8.1,0.0,12.0,#,7.6,#,11.0,0.0,12.0,#,10.0,<,0.5,#,2.4,2.0,12.0,<,0.5,#,2.4,2.0,12.0,#,1.4,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,#,3,#,14.0,0.0,12.0,#,6.0,#,49.0,#,1300.0,3.0,12.0,#,500.0,,,,,,,,,4505701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,1978,4511094.0,45,57,2.0,0.0,#,7.1,#,7.6,0.0,12.0,#,8.3,#,11.0,0.0,12.0,#,9.6,#,0.8,#,2.5,1.0,12.0,#,0.8,#,2.5,1.0,12.0,#,1.4,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,#,2,#,8.0,0.0,12.0,#,4.0,#,7.8,#,1300.0,1.0,12.0,#,280.0,,,,,,,,,4505702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,1978,4511104.0,45,57,51.0,0.0,#,7.2,#,8.2,0.0,12.0,#,8.5,#,12.0,0.0,12.0,#,10.0,#,0.5,#,4.4,4.0,12.0,#,0.5,#,4.4,4.0,12.0,#,1.7,#,1.3,#,2.2,,,,,,,,,,,,,,,,,,,#,3,#,19.0,0.0,12.0,#,6.0,#,22.0,#,1700.0,3.0,12.0,#,580.0,,,,,,,,,4505751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,1978,4511114.0,45,57,52.0,0.0,#,7.2,#,7.5,0.0,4.0,#,8.5,#,10.0,0.0,4.0,#,9.9,#,0.7,#,1.9,0.0,4.0,#,0.7,#,1.9,0.0,4.0,#,1.2,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,#,2,#,14.0,0.0,4.0,#,6.0,#,790.0,#,4900.0,3.0,4.0,#,2700.0,,,,,,,,,4505752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,1978,4511124.0,45,57,53.0,0.0,#,7.0,#,7.5,0.0,4.0,#,8.1,#,11.0,0.0,4.0,#,9.8,<,0.5,#,1.3,0.0,4.0,<,0.5,#,1.3,0.0,4.0,#,0.9,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,#,1,#,2.0,0.0,4.0,#,1.0,<,23.0,#,17000.0,2.0,4.0,#,4600.0,,,,,,,,,4505753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,1978,4511134.0,45,57,54.0,0.0,#,7.2,#,7.6,0.0,4.0,#,8.9,#,11.0,0.0,4.0,#,10.0,#,0.6,#,1.6,0.0,4.0,#,0.6,#,1.6,0.0,4.0,#,1.2,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,3,#,7.0,0.0,4.0,#,5.0,#,49.0,#,1100.0,1.0,4.0,#,380.0,,,,,,,,,4505754,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,1978,4511144.0,45,57,55.0,0.0,#,7.7,#,7.9,0.0,4.0,#,7.7,#,9.5,0.0,4.0,#,8.3,<,0.5,#,1.3,0.0,4.0,<,0.5,#,1.3,0.0,4.0,#,0.8,#,0.7,#,0.9,,,,,,,,,,,,,,,,,,,#,2,#,6.0,0.0,3.0,#,4.0,#,78.0,#,2300.0,2.0,4.0,#,1000.0,,,,,,,,,4505755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,1978,4511154.0,45,58,1.0,0.0,#,7.0,#,8.5,0.0,12.0,#,6.8,#,9.8,2.0,12.0,#,7.9,<,0.5,#,2.0,0.0,12.0,<,0.5,#,2.0,0.0,12.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,#,1,#,48.0,1.0,12.0,#,12.0,#,150.0,#,28000.0,8.0,12.0,#,6900.0,,,,,,,,,4505801,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,3.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,1978,4511614.0,45,299,1.0,0.0,#,7.0,#,7.6,0.0,12.0,#,7.8,#,10.0,0.0,12.0,#,9.3,#,0.5,#,2.4,1.0,12.0,#,0.5,#,2.4,1.0,12.0,#,1.0,#,1.0,#,1.2,,,,,,,,,,,,,,,,,,,<,1,#,10.0,0.0,12.0,#,3.0,#,330.0,#,16000.0,9.0,12.0,#,3300.0,,,,,,,,,4529901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,1978,4511624.0,45,299,2.0,0.0,#,7.1,#,7.3,0.0,4.0,#,8.0,#,10.0,0.0,4.0,#,9.3,#,0.6,#,1.1,0.0,4.0,#,0.6,#,1.1,0.0,4.0,#,0.8,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,#,5,#,9.0,0.0,4.0,#,7.0,#,1400.0,#,7900.0,4.0,4.0,#,4700.0,,,,,,,,,4529902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,1978,4511634.0,45,299,3.0,0.0,#,7.3,#,7.6,0.0,4.0,#,8.1,#,9.9,0.0,4.0,#,8.9,#,0.5,#,1.9,0.0,4.0,#,0.5,#,1.9,0.0,4.0,#,1.2,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,5,#,10.0,0.0,4.0,#,7.0,#,4000.0,#,17000.0,4.0,4.0,#,9900.0,,,,,,,,,4529903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,1978,4511644.0,45,299,4.0,0.0,#,7.2,#,7.7,0.0,12.0,#,8.6,#,11.0,0.0,12.0,#,10.0,<,0.5,#,1.3,0.0,12.0,<,0.5,#,1.3,0.0,12.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,#,3,#,23.0,0.0,12.0,#,10.0,#,330.0,#,13000.0,8.0,12.0,#,3100.0,,,,,,,,,4529904,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,1978,4530014.0,45,601,1.0,0.0,#,8.2,#,8.6,5.0,12.0,#,5.4,#,8.9,4.0,12.0,#,7.5,,,,,,,,,,,,,,,,,,,<,0.5,#,6.8,3.0,12.0,<,0.5,#,6.8,3.0,12.0,#,1.6,#,0.7,#,1.6,,,,,,,,,#,0.0,#,1700.0,1.0,12.0,#,180.0,N,0.5,N,0.5,0.0,12.0,N,0.5,4560101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,1978,4530024.0,45,601,51.0,0.0,#,8.0,#,8.6,5.0,12.0,#,5.7,#,8.9,5.0,12.0,#,7.3,,,,,,,,,,,,,,,,,,,#,0.7,#,8.0,6.0,9.0,#,0.7,#,8.0,6.0,9.0,#,3.1,#,2.3,#,4.2,,,,,,,,,#,9.1,#,430.0,0.0,12.0,#,120.0,N,0.5,N,0.5,0.0,12.0,N,0.5,4560151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,1978,4530034.0,45,601,52.0,0.0,#,8.1,#,8.6,4.0,12.0,#,5.1,#,10.0,4.0,12.0,#,7.4,,,,,,,,,,,,,,,,,,,<,0.5,#,7.9,4.0,12.0,<,0.5,#,7.9,4.0,12.0,#,1.9,#,1.2,#,2.2,,,,,,,,,#,0.0,#,930.0,0.0,12.0,#,170.0,N,0.5,N,0.5,0.0,12.0,N,0.5,4560152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,1978,4530044.0,45,601,53.0,0.0,#,8.2,#,8.6,2.0,4.0,#,6.6,#,7.8,2.0,4.0,#,7.3,,,,,,,,,,,,,,,,,,,<,0.5,#,4.2,1.0,4.0,<,0.5,#,4.2,1.0,4.0,#,2.1,#,1.9,#,2,,,,,,,,,#,6.8,#,330.0,0.0,4.0,#,98.0,N,0.5,N,0.5,0.0,4.0,N,0.5,4560153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,1978,4530054.0,45,601,54.0,0.0,#,8.2,#,8.6,1.0,4.0,#,6.4,#,8.3,2.0,4.0,#,7.5,,,,,,,,,,,,,,,,,,,<,0.5,#,3.8,1.0,4.0,<,0.5,#,3.8,1.0,4.0,#,1.7,#,1.2,#,1.8,,,,,,,,,#,2.0,#,170.0,,4.0,#,98.0,N,0.5,N,0.5,0.0,4.0,N,0.5,4560154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
