,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
4609,1975,4110991,,,,0,,,,,,,,,,,,,,,#,1.1,#,2.0,0.0,4.0,#,1.1,#,2.0,0.0,4.0,#,1.6,#,1.7,#,1.8,#,1.0,#,1.2,,2.0,#,1.0,#,1.2,,2.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ハマシラバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4121,,,,33.34805556,130.02194444, 33:20:53,130:01:19,
4610,1975,4111001,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.5,1.0,6.0,#,0.6,#,2.5,1.0,6.0,#,1.8,#,2.0,#,2.0,#,2.8,#,2.8,,1.0,#,2.8,#,2.8,,1.0,#,2.8,#,2.8,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トクスエバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4210,4110380.0,89096.0,,33.37638889,129.95194444, 33:22:35,129:57:07,
4611,1975,4111011,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,6.0,<,0.5,#,1.8,0.0,6.0,#,0.9,#,0.8,#,0.8,#,2.1,#,6.3,,6.0,#,2.1,#,6.3,,6.0,#,3.8,#,3.1,#,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,センゴクバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4220,,,,33.39805556,129.96388889, 33:23:53,129:57:50,
4612,1975,4111021,,,,0,,,,,,,,,,,,,,,#,1.2,#,10.0,7.0,12.0,#,1.2,#,10.0,7.0,12.0,#,5.0,#,5.5,#,5.7,#,5.0,#,8.0,,5.0,#,5.0,#,8.0,,5.0,#,6.3,#,6.0,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,マチダバシ,,C,2,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4310,4110410.0,89096.0,,33.44472222,129.96972222, 33:26:41,129:58:11,
4613,1975,4111031,,,,0,,,,,,,,,,,,,,,#,3.6,#,15.0,8.0,10.0,#,3.6,#,15.0,8.0,10.0,#,8.9,#,9.2,#,11.0,#,4.5,#,13.0,,10.0,#,4.5,#,13.0,,10.0,#,8.0,#,8.3,#,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,チヨダバシ,,C,2,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4311,,,,33.44888889,129.97305556, 33:26:56,129:58:23,
4614,1975,4111051,,,,0,,,,,,,,,,,,,,,#,2.0,#,2.0,0.0,1.0,#,2.0,#,2.0,0.0,1.0,#,2.0,#,2.0,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,長松橋,ナガマツバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4330,4110400.0,89096.0,,33.44194444,129.96055556, 33:26:31,129:57:38,
4615,1975,4111061,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.6,0.0,4.0,#,0.7,#,1.6,0.0,4.0,#,1.1,#,1.0,#,1.0,#,1.4,#,2.6,,2.0,#,1.4,#,2.6,,2.0,#,2.0,#,2.0,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,岡口橋,オカグチバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4410,4110440.0,89582.0,,33.44166667,130.06666667, 33:26:30,130:04:00,
4616,1975,4111071,,,,0,,,,,,,,,,,,,,,#,1.2,#,7.7,2.0,4.0,#,1.2,#,7.7,2.0,4.0,#,4.4,#,4.4,#,5.4,#,3.8,#,8.1,,2.0,#,3.8,#,8.1,,2.0,#,6.0,#,6.0,#,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,サシバシ,,C,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4510,,,,33.46416667,129.93694444, 33:27:51,129:56:13,
4617,1975,4111081,,,,0,,,,,,,,,,,,,,,#,2.5,#,9.1,6.0,12.0,#,2.5,#,9.1,6.0,12.0,#,5.6,#,5.3,#,7.0,#,4.8,#,10.0,,12.0,#,4.8,#,10.0,,12.0,#,7.1,#,6.9,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ハチマンバシ,,C,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4511,4110480.0,,,33.47361111,129.93861111, 33:28:25,129:56:19,
4618,1975,4111101,,,,0,,,,,,,,,,,,,,,#,1.6,#,2.4,1.0,3.0,#,1.6,#,2.4,1.0,3.0,#,1.9,#,1.8,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,シオイリバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4520,4110460.0,89584.0,,33.45333333,129.93916667, 33:27:12,129:56:21,
4619,1975,4111111,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.5,2.0,4.0,#,0.5,#,2.5,2.0,4.0,#,1.7,#,1.9,#,2.4,#,1.8,#,2.0,,2.0,#,1.8,#,2.0,,2.0,#,1.9,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,横竹橋,ヨコタケバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4610,4110500.0,89584.0,,33.53305556,129.89361111, 33:31:59,129:53:37,
4620,1975,4111121,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.3,1.0,4.0,#,0.8,#,2.3,1.0,4.0,#,1.8,#,2.0,#,2.0,#,1.6,#,2.4,,2.0,#,1.6,#,2.4,,2.0,#,2.0,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,有浦橋,アリウラバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R4710,4110510.0,89584.0,,33.47305556,129.87583333, 33:28:23,129:52:33,
4621,1975,4111131,,,,0,,,,,,,,,,,,,,,#,1.4,#,7.1,16.0,36.0,#,2.3,#,3.5,6.0,12.0,#,3.1,#,3.1,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ミナミガワラバシ,,B,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5030,4110520.0,89584.0,,33.18583333,129.90694444, 33:11:09,129:54:25,
4622,1975,4111141,,,,0,,,,,,,,,,,,,,,#,1.8,#,2.7,1.0,4.0,#,1.8,#,2.7,1.0,4.0,#,2.1,#,2.0,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,オオイデイゼキ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5040,,,,33.24305556,129.85111111, 33:14:35,129:51:04,
4623,1975,4111151,,,,0,,,,,,,,,,,,,,,#,1.8,#,2.5,1.0,2.0,#,1.8,#,2.5,1.0,2.0,#,2.2,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ホナミノオバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5041,,,,33.19472222,129.85638889, 33:11:41,129:51:23,
4624,1975,4111161,,,,0,,,,,,,,,,,,,,,#,1.9,#,2.9,2.0,4.0,#,1.9,#,2.9,2.0,4.0,#,2.3,#,2.2,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,道行橋,ドウコウバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5042,4110540.0,,,33.19472222,129.85638889, 33:11:41,129:51:23,
4625,1975,4111171,,,,0,,,,,,,,,,,,,,,#,1.2,#,4.7,17.0,46.0,#,1.4,#,3.3,6.0,12.0,#,2.2,#,2.1,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,又川井堰,マタガワイゼキ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5050,4110530.0,89584.0,,33.26361111,129.86027778, 33:15:49,129:51:37,
4626,1975,4111181,,,,0,,,,,,,,,,,,,,,#,1.7,#,3.0,3.0,6.0,#,1.7,#,3.0,3.0,6.0,#,2.2,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カワヒガシバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5060,,,,33.26861111,129.85916667, 33:16:07,129:51:33,
4627,1975,4111191,,,,0,,,,,,,,,,,,,,,#,1.5,#,3.4,1.0,4.0,#,1.5,#,3.4,1.0,4.0,#,2.2,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ドウソセバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5110,4110580.0,89584.0,,33.25916667,129.89944444, 33:15:33,129:53:58,
4628,1975,4111201,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.9,0.0,4.0,#,0.8,#,1.9,0.0,4.0,#,1.3,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,タイシヨウバシ,,A,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5111,4111820.0,,,33.23611111,129.89555556, 33:14:10,129:53:44,
4629,1975,4111211,,,,0,,,,,,,,,,,,,,,#,2.0,#,7.8,19.0,36.0,#,2.0,#,4.9,4.0,12.0,#,3.1,#,2.9,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,相生橋,アイオイバシ,,B,1,,1973,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41R5120,4110600.0,89584.0,,33.27527778,129.87583333, 33:16:31,129:52:33,
4630,1975,4130011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.8,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,唐津湾東,カラツワンヒガシ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0010,4130190.0,,,33.47444444,129.97888889, 33:28:28,129:58:44,
4631,1975,4130021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.4,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,唐津湾西,カラツワンニシ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0020,4130200.0,,,33.48000000,129.94888889, 33:28:48,129:56:56,
4632,1975,4130031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.6,#,2.0,0.0,8.0,#,1.7,#,2.0,0.0,2.0,#,1.9,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒガシノハマ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0030,4130300.0,,,33.45055556,129.99027778, 33:27:02,129:59:25,
4633,1975,4130041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,#,2.2,1.0,9.0,#,1.9,#,2.0,0.0,2.0,#,2.0,#,2.0,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ハマサキ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0040,,,,33.45888889,130.03861111, 33:27:32,130:02:19,
4634,1975,4130051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.6,#,2.3,3.0,8.0,#,1.7,#,2.1,1.0,2.0,#,1.9,#,1.9,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ニシノハマ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0050,4130310.0,,,33.45694444,129.96777778, 33:27:25,129:58:04,
4635,1975,4130061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,1.9,0.0,4.0,#,0.8,#,1.9,0.0,2.0,#,1.4,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,コタリ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0060,,,,33.49305556,129.94555556, 33:29:35,129:56:44,
4636,1975,4130071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.0,0.0,6.0,#,0.9,#,1.9,0.0,2.0,#,1.4,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ソウガ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0070,,,,33.50416667,129.95750000, 33:30:15,129:57:27,
4637,1975,4130081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.2,#,2.2,1.0,1.0,#,2.2,#,2.2,1.0,1.0,#,2.2,#,2.2,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,サシハマ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0080,4130320.0,,,33.47888889,129.93638889, 33:28:44,129:56:11,
4638,1975,4130111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.3,0.0,16.0,#,0.5,#,0.9,0.0,4.0,#,0.7,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,呼子港,ヨブココウ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0110,4130210.0,,,33.53944444,129.89444444, 33:32:22,129:53:40,
4639,1975,4130121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,0.9,0.0,4.0,#,0.6,#,0.9,0.0,4.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,波戸岬,ハトミサキ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0120,4130220.0,,,33.55833333,129.84555556, 33:33:30,129:50:44,
4640,1975,4130131,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,4.0,#,0.5,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,フクジマオオハシ,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0130,4130230.0,,,33.37666667,129.85694444, 33:22:36,129:51:25,
4641,1975,4130141,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,3.1,1.0,16.0,#,0.9,#,2.9,0.0,4.0,#,1.8,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,アリタ.イマリゴウリユウ,,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0210,4130110.0,,,33.28444444,129.85638889, 33:17:04,129:51:23,
4642,1975,4130151,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.7,0.0,16.0,#,0.9,#,1.2,0.0,4.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,キス-クスヒサ チユウカンテン,,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0220,4130120.0,,,33.29555556,129.84305556, 33:17:44,129:50:35,
4643,1975,4130161,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.4,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.8,#,0.9,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,久原貯木場,クハラチヨボクジヨウ,,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0230,4130130.0,,,33.31138889,129.81972222, 33:18:41,129:49:11,
4644,1975,4130171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.0,0.0,4.0,#,0.6,#,1.0,0.0,4.0,#,0.9,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナムラゾウセン (ナナツジマニシ),,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0240,,,,33.33416667,129.83722222, 33:20:03,129:50:14,
4645,1975,4130181,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.0,0.0,4.0,#,0.6,#,1.0,0.0,4.0,#,0.8,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナムラゾウセン (ナナツジマキタ),,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0241,,,,33.33944444,129.83944444, 33:20:22,129:50:22,
4646,1975,4130191,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,4.0,#,0.5,#,1.0,0.0,4.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナムラゾウセン(ナナツジマトウホク),,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0242,,,,33.33777778,129.84444444, 33:20:16,129:50:40,
4647,1975,4130201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,1.1,0.0,4.0,#,0.7,#,1.1,0.0,4.0,#,0.9,#,0.9,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナムラゾウセン (クロカワワンナイ),,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0243,,,,33.32833333,129.84500000, 33:19:42,129:50:42,
4648,1975,4130211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.1,0.0,16.0,#,0.7,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,フクダ.ウラノサキチユウカンテン,,A,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0250,4130240.0,,,33.34166667,129.81833333, 33:20:30,129:49:06,
4649,1975,4130221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,16.0,#,0.5,#,1.3,0.0,4.0,#,0.9,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,カコウセンタ-チサキサガン,,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0310,4130090.0,,,33.47222222,129.95472222, 33:28:20,129:57:17,
4650,1975,4130231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.3,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.7,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,カコウセンタ-チサキウガン,,B,1,,1974,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S0320,4130100.0,,,33.47305556,129.97416667, 33:28:23,129:58:27,
4651,1975,4130241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,2.0,0.0,22.0,#,0.8,#,1.8,0.0,6.0,#,1.5,#,1.6,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ａ‐１,A-1,,A,1,,1971,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S1010,4130070.0,,,33.07000000,130.19777778, 33:04:12,130:11:52,
4652,1975,4130251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.1,2.0,22.0,#,0.6,#,2.0,0.0,6.0,#,1.5,#,1.6,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ａ‐２,A-2,,A,1,,1971,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S1020,4130080.0,,,33.12000000,130.23111111, 33:07:12,130:13:52,
4653,1975,4130261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,3.5,6.0,22.0,#,1.1,#,3.3,2.0,6.0,#,2.4,#,2.5,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１,B-1,,B,1,,1971,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S1030,4130020.0,,,33.09055556,130.15444444, 33:05:26,130:09:16,
4654,1975,4130271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.4,5.0,22.0,#,0.5,#,3.3,2.0,6.0,#,2.2,#,2.3,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐２,B-2,,B,1,,1971,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S1040,4130030.0,,,33.13277778,130.20055556, 33:07:58,130:12:02,
4655,1975,4130281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,6.9,5.0,20.0,#,0.8,#,6.9,2.0,6.0,#,2.9,#,2.2,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐３,B-3,,B,1,,1971,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S1050,4130040.0,,,33.15388889,130.24666667, 33:09:14,130:14:48,
