,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
4570,1980,4510234,45,17,51,0.0,#,7.1,#,7.8,0.0,13.0,#,6.3,#,10.0,1.0,13.0,#,8.7,#,0.9,#,6.7,4.0,13.0,#,0.9,#,6.7,4.0,13.0,#,2.2,#,1.6,#,2.4,,,,,,,,,,,,,,,,,,,#,1,#,77.0,3.0,13.0,#,16.0,#,14000.0,#,170000.0,12.0,12.0,#,86000.0,,,,,,,,,4501751,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510234,2,,大淀川上流,オオヨドガワジヨウリユウ,,岳下橋,タケシタバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510250.0,89109.0,,31.72000000,131.05222222, 31:43:12,131:03:08
4571,1980,4510244,45,18,1,0.0,#,7.3,#,7.7,0.0,13.0,#,8,#,11.0,0.0,13.0,#,9.1,#,0.9,#,2.9,1.0,13.0,#,0.9,#,2.9,1.0,13.0,#,1.5,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,#,1,#,49.0,2.0,13.0,#,15.0,#,2400.0,#,54000.0,12.0,12.0,#,16000.0,,,,,,,,,4501801,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510244,2,,大淀川下流,オオヨドガワカリユウ,,樋渡橋,ヒワタシバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510260.0,89109.0,,31.86055556,131.11388889, 31:51:38,131:06:50
4572,1980,4510254,45,18,2,0.0,#,7.0,#,7.4,0.0,12.0,#,6.8,#,10.0,2.0,12.0,#,8.2,#,0.8,#,3.6,4.0,12.0,#,0.8,#,3.6,4.0,12.0,#,1.9,#,1.6,#,2.6,,,,,,,,,,,,,,,,,,,#,4,#,38.0,1.0,12.0,#,13.0,#,2300.0,#,13000.0,12.0,12.0,#,6700.0,,,,,,,,,4501802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510254,2,,大淀川下流,オオヨドガワカリユウ,,轟ダム,トドロキダム,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510270.0,89109.0,,31.91888889,131.13444444, 31:55:08,131:08:04
4573,1980,4510264,45,18,3,0.0,#,6.9,#,7.9,0.0,49.0,#,7.3,#,12.0,1.0,49.0,#,9.2,<,0.5,#,2.8,2.0,49.0,#,0.6,#,1.8,0.0,13.0,#,1.3,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,2,#,78.0,6.0,49.0,#,15.0,#,46.0,#,160000.0,35.0,48.0,#,15000.0,,,,,,,,,4501803,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,0.0,1.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510264,2,,大淀川下流,オオヨドガワカリユウ,,相生橋,アイオイバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510280.0,89109.0,,31.95444444,131.39750000, 31:57:16,131:23:51
4574,1980,4510274,45,18,51,0.0,#,7.2,#,7.9,0.0,13.0,#,5.6,#,11.0,3.0,13.0,#,8.4,#,0.5,#,3.1,2.0,13.0,#,0.5,#,3.1,2.0,13.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,#,2,#,97.0,1.0,13.0,#,15.0,#,170.0,#,540000.0,8.0,12.0,#,57000.0,,,,,,,,,4501851,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510274,2,,大淀川下流,オオヨドガワカリユウ,,大ノ丸橋,ダイノマルバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510290.0,89109.0,,31.95416667,131.30250000, 31:57:15,131:18:09
4575,1980,4510284,45,18,52,0.0,#,7.3,#,7.8,0.0,12.0,#,8,#,11.0,0.0,12.0,#,9.5,<,0.5,#,2.3,1.0,12.0,<,0.5,#,2.3,1.0,12.0,#,1.0,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,#,5,#,51.0,2.0,12.0,#,18.0,#,790.0,#,33000.0,11.0,12.0,#,8000.0,,,,,,,,,4501852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510284,2,,大淀川下流,オオヨドガワカリユウ,,花見橋,ハナミバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510300.0,89109.0,,31.94333333,131.34250000, 31:56:36,131:20:33
4576,1980,4510294,45,18,53,0.0,#,7.3,#,8.0,0.0,12.0,#,8.1,#,11.0,0.0,12.0,#,9.4,<,0.5,#,1.8,0.0,12.0,<,0.5,#,1.8,0.0,12.0,#,0.9,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,#,4,#,68.0,2.0,12.0,#,19.0,#,790.0,#,33000.0,11.0,12.0,#,6100.0,,,,,,,,,4501853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510294,2,,大淀川下流,オオヨドガワカリユウ,,宮崎大橋,ミヤザキオオハシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510310.0,89109.0,,31.92055556,131.40388889, 31:55:14,131:24:14
4577,1980,4510324,45,19,1,0.0,#,6.8,#,7.6,0.0,12.0,#,7.5,#,11.0,0.0,12.0,#,9.3,#,0.8,#,3.4,2.0,12.0,#,0.8,#,3.4,2.0,12.0,#,1.7,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,<,1,#,85.0,2.0,12.0,#,14.0,#,2100.0,#,160000.0,12.0,12.0,#,21000.0,,,,,,,,,4501901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510324,2,,庄内川下流,シヨウナイガワカリユウ,,鵜の島橋,ウノシマバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510330.0,89109.0,,31.77527778,131.05666667, 31:46:31,131:03:24
4578,1980,4510334,45,20,1,0.0,#,6.9,#,7.6,0.0,12.0,#,7.5,#,10.0,0.0,12.0,#,8.6,<,0.5,#,3.3,4.0,12.0,<,0.5,#,3.3,4.0,12.0,#,1.5,#,1.1,#,2.3,,,,,,,,,,,,,,,,,,,#,1,#,46.0,3.0,12.0,#,17.0,#,4900.0,#,160000.0,12.0,12.0,#,57000.0,,,,,,,,,4502001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510334,2,,,マルタニガワカリユウ,,,クスムレバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510340.0,,,31.82194444,131.09138889, 31:49:19,131:05:29
4579,1980,4510344,45,21,1,0.0,#,6.8,#,7.7,0.0,12.0,#,7.6,#,11.0,0.0,12.0,#,8.9,<,0.5,#,3.2,2.0,12.0,<,0.5,#,3.2,2.0,12.0,#,1.6,#,1.4,#,2.0,,,,,,,,,,,,,,,,,,,#,1,#,82.0,3.0,12.0,#,17.0,#,1300.0,#,92000.0,12.0,12.0,#,17000.0,,,,,,,,,4502101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510344,2,,高崎川下流,タカサキガワカリユウ,,巣立流量観測所,スダテリユウリヨウカンソクシヨ,,A,1.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510350.0,89109.0,,31.83750000,131.10222222, 31:50:15,131:06:08
4580,1980,4510364,45,22,1,0.0,#,6.6,#,7.4,0.0,12.0,#,6.7,#,12.0,2.0,12.0,#,9.3,<,0.5,#,4.9,3.0,12.0,<,0.5,#,4.9,3.0,12.0,#,1.8,#,1.4,#,2.0,,,,,,,,,,,,,,,,,,,#,1,#,11.0,0.0,12.0,#,4.0,#,130.0,#,11000.0,10.0,12.0,#,5200.0,,,,,,,,,4502201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510364,2,,沖水川下流,オキミズガワカリユウ,,沖水橋,オキミズバシ,,A,1.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510360.0,89109.0,,31.75027778,131.07777778, 31:45:01,131:04:40
4581,1980,4510374,45,23,1,0.0,#,6.6,#,7.6,0.0,12.0,#,5.3,#,12.0,1.0,12.0,#,9.2,<,0.5,#,2.9,5.0,12.0,<,0.5,#,2.9,5.0,12.0,#,1.6,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,<,1,#,35.0,1.0,12.0,#,7.0,#,1400.0,#,54000.0,12.0,12.0,#,14000.0,,,,,,,,,4502301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510374,2,,東岳川下流,ヒガシタケガワカリユウ,,東岳橋,ヒガシタケバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510370.0,89109.0,,31.79138889,131.12750000, 31:47:29,131:07:39
4582,1980,4510384,45,24,1,0.0,#,7.3,#,7.6,0.0,12.0,#,8.3,#,11.0,0.0,12.0,#,9.6,#,0.6,#,1.6,0.0,12.0,#,0.6,#,1.6,0.0,12.0,#,1.1,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,2,#,34.0,2.0,12.0,#,10.0,#,790.0,#,24000.0,10.0,12.0,#,8300.0,,,,,,,,,4502401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510384,2,,岩瀬川,イワセガワ,,岩瀬橋,イワセバシ,,A,1.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510380.0,89109.0,,31.97527778,131.01361111, 31:58:31,131:00:49
4583,1980,4510394,45,25,1,0.0,#,7.2,#,8.2,0.0,13.0,#,7.9,#,13.0,0.0,13.0,#,10.0,#,0.5,#,1.4,0.0,13.0,#,0.5,#,1.4,0.0,13.0,#,0.8,#,0.7,#,1.0,,,,,,,,,,,,,,,,,,,<,1,#,27.0,1.0,13.0,#,6.0,#,13.0,#,11000.0,5.0,12.0,#,2300.0,,,,,,,,,4502501,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510394,2,,,アヤキタガワカリユウ,,,イリノバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510400.0,,,32.00305556,131.26694444, 32:00:11,131:16:01
4584,1980,4510404,45,26,1,0.0,#,7.0,#,7.8,0.0,13.0,#,7.8,#,12.0,0.0,13.0,#,9.8,#,0.6,#,2.4,1.0,13.0,#,0.6,#,2.4,1.0,13.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,<,1,#,100.0,3.0,13.0,#,21.0,#,130.0,#,170000.0,8.0,12.0,#,23000.0,,,,,,,,,4502601,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510404,2,,本庄川下流,ホンジヨウガワカリユウ,,柳瀬橋,ヤナゼバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510410.0,89109.0,,31.96000000,131.37250000, 31:57:36,131:22:21
4585,1980,4510414,45,26,2,0.0,#,7.1,#,8.2,0.0,13.0,#,8.1,#,13.0,0.0,13.0,#,9.9,<,0.5,#,1.7,0.0,13.0,<,0.5,#,1.7,0.0,13.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,<,1,#,17.0,0.0,13.0,#,4.0,#,11.0,#,2400000.0,5.0,12.0,#,200000.0,,,,,,,,,4502602,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510414,2,,本庄川下流,ホンジヨウガワカリユウ,,綾南川橋,アヤミナミガワバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511740.0,89109.0,,31.99361111,131.24555556, 31:59:37,131:14:44
4586,1980,4510434,45,27,1,0.0,#,7.0,#,7.9,0.0,13.0,#,7.8,#,11.0,0.0,13.0,#,9.1,#,0.6,#,2.8,1.0,13.0,#,0.6,#,2.8,1.0,13.0,#,1.2,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,<,1,#,180.0,3.0,13.0,#,28.0,#,280.0,#,350000.0,9.0,12.0,#,68000.0,,,,,,,,,4502701,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4510434,2,,,フカトシガワ,,,オオタバルバシ,,A,2.0,3.0,1973.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510420.0,,,31.98833333,131.35277778, 31:59:18,131:21:10
